date,interest_rate,inflation,market_index,stock_price,stock_return,ir_change,infla_change
2021-01-27,0.4800054607712326,1.4984421929326623,4552.260966471794,123.33821378826279,0.0043048901437945375,-0.04764155601672121,-0.09510680106681235
2021-01-28,0.4987178274009963,1.504047215608179,4590.854282273956,126.38414707331718,0.024695779122303474,0.01871236662976372,0.005605022675516658
2021-01-29,0.4563166236249357,1.5347036949390715,4578.681639452655,124.5102699388778,-0.014826836892385842,-0.0424012037760606,0.03065647933089255
2021-02-01,0.38870143855817113,1.5328783903793066,4550.7762084207625,122.90304873770928,-0.012908342435989373,-0.06761518506676456,-0.0018253045597649287
2021-02-02,0.4649838770042488,1.3592051596861925,4554.354175258132,123.71209648039546,0.006582812639682967,0.07628243844607768,-0.17367323069311413
2021-02-03,0.45669506197992205,1.2604212312234209,4510.229214135312,123.44887738592024,-0.0021276746734053553,-0.008288815024326768,-0.09878392846277162
2021-02-04,0.4630714722143182,1.2047390012238908,4518.361146976743,123.33866270533755,-0.0008927961348578206,0.006376410234396168,-0.0556822299995301
2021-02-05,0.39483406290364537,1.162338604671476,4514.776872445001,122.3249885706334,-0.008218624334576097,-0.06823740931067285,-0.042400396552414676
2021-02-08,0.3706149266773862,1.1763648069657964,4503.168322106128,124.08111187693667,0.014356210671454539,-0.024219136226259153,0.014026202294320278
2021-02-09,0.37916105616287954,1.1547067182543254,4463.334737565226,125.37236324802177,0.010406510318554885,0.008546129485493326,-0.021658088711471013
2021-02-10,0.32461137729176437,1.010524879214202,4476.320470892085,127.27836396336957,0.015202718254398562,-0.05454967887111517,-0.14418183904012327
2021-02-11,0.34639627820904795,1.0110549202494472,4463.015256959285,126.95236138576254,-0.002561335386907171,0.02178490091728358,0.0005300410352451213
2021-02-12,0.3193643437131077,1.0287757039280176,4433.810101222285,124.74305915713873,-0.017402608384026297,-0.02703193449594027,0.01772078367857044
2021-02-15,0.30777965622344383,1.041114117615795,4362.036644433391,121.07421960257327,-0.02941117188687692,-0.011584687489663847,0.012338413687777328
2021-02-16,0.280694325611974,1.0933576850199929,4361.3743182879125,121.83593025221225,0.006291270364073398,-0.027085330611469838,0.05224356740419789
2021-02-17,0.3763082348374209,1.1278042321256896,4405.616893803723,123.94663862644381,0.01732418646832823,0.09561390922544688,0.03444654710569672
2021-02-18,0.3786333736005242,1.130825949830332,4447.175003197556,127.45206036233915,0.028281700695895085,0.002325138763103307,0.003021717704642324
2021-02-19,0.32874782715272916,1.089119177393148,4435.838358606276,128.03785778064477,0.004596217720139073,-0.049885546447795026,-0.041706772437184014
2021-02-22,0.3728750727578886,0.924011318003282,4420.860309230442,125.26443825533086,-0.02166093351909515,0.04412724560515946,-0.16510785938986594
2021-02-23,0.3148328902593375,0.9309677462854112,4432.652621164175,127.24331982816365,0.015797632595447197,-0.05804218249855114,0.006956428282129279
2021-02-24,0.32827607000957526,0.9204616358260475,4407.717483695897,124.88728596258214,-0.018515972930942315,0.013443179750237788,-0.010506110459363782
2021-02-25,0.2332925638155865,0.9112653345612065,4415.372866146971,124.57161613726001,-0.002527637804673799,-0.09498350619398876,-0.009196301264840945
2021-02-26,0.16988326137066495,0.7757632552020074,4434.673351588224,125.60034964103464,0.008258169362121093,-0.06340930244492154,-0.1355020793591991
2021-03-01,0.18272632316412113,0.6625920700276415,4465.422993328483,129.6389332385493,0.03215423849580756,0.012843061793456179,-0.11317118517436586
2021-03-02,0.22264965216389165,0.7270468894904051,4462.8849753435525,134.21539142373172,0.035301572381510216,0.039923328999770524,0.06445481946276355
2021-03-03,0.23421806622339017,0.701705180134857,4457.826547712558,134.94292534893466,0.0054206445139071135,0.011568414059498516,-0.025341709355548026
2021-03-04,0.23143565210397815,0.7350631071632774,4435.892530011425,133.87137249905518,-0.007940785684826923,-0.002782414119412019,0.03335792702842033
2021-03-05,0.21938046732451372,0.7141228584609699,4415.270635432603,133.92630999391324,0.00041037522685027916,-0.012055184779464434,-0.020940248702307485
2021-03-08,0.14845436780614235,0.6910482675411623,4409.706941310139,135.05528005881817,0.008429785491411268,-0.07092609951837137,-0.02307459091980757
2021-03-09,0.11546215738640692,0.7402095970622782,4418.922892084118,134.91298488718542,-0.0010536068754274375,-0.032992210419735435,0.04916132952111585
2021-03-10,0.09543021883841754,0.6699109467848146,4441.843682615926,138.44554835034586,0.026184013837618147,-0.020031938547989375,-0.07029865027746363
2021-03-11,0.15128633014936332,0.6542625011914979,4421.757348182665,138.0393816978338,-0.0029337646269725903,0.05585611131094578,-0.015648445593316684
2021-03-12,0.1714672446277864,0.5955546915497274,4459.11777157989,140.18558731024999,0.015547777641558902,0.020180914478423073,-0.05870780964177047
2021-03-15,0.0863152368596497,0.5378792178940887,4452.466640896869,140.93355607399482,0.0053355610808225595,-0.0851520077681367,-0.05767547365563874
2021-03-16,0.10551943532938945,0.49368925780118605,4451.969190159429,141.5470410697601,0.004353008700377803,0.019204198469739753,-0.0441899600929026
2021-03-17,0.08926532130857363,0.4932608823897155,4433.332115659655,142.09438955467778,0.0038669016376535748,-0.01625411402081582,-0.0004283754114705607
2021-03-18,0.058419221293275696,0.4353931179072975,4372.809719915085,138.8407185821333,-0.022897955244689516,-0.030846100015297938,-0.05786776448241798
2021-03-19,0.0920030357353191,0.5204010542554401,4394.871483804383,138.84384343281724,2.250673084858157e-05,0.0335838144420434,0.08500793634814263
2021-03-22,0.14655301186011666,0.4320093081700903,4413.323137123837,137.89312699950784,-0.0068473791116955285,0.05454997612479756,-0.08839174608534983
2021-03-23,0.19611701781592658,0.4064444235712442,4406.293079433417,138.28879606906779,0.002869389346441764,0.049564005955809926,-0.025564884598846094
2021-03-24,0.15715614165479466,0.36004796622306995,4408.052214293642,139.52345206207022,0.00892809850181786,-0.03896087616113192,-0.04639645734817427
2021-03-25,0.14469552286223394,0.46611533702013097,4420.93762954588,140.69952959770166,0.008429246253943257,-0.012460618792560718,0.10606737079706102
2021-03-26,0.16425869443241214,0.4682561702246096,4381.887262169857,141.71990090961697,0.007252130229808307,0.0195631715701782,0.0021408332044786094
2021-03-29,0.2160359507885301,0.5394538235074768,4368.613924604474,141.19636005847468,-0.0036941943070943895,0.05177725635611796,0.07119765328286726
2021-03-30,0.1950772388962656,0.40511204735701456,4388.584479452608,142.97402567058654,0.012590024355979557,-0.020958711892264503,-0.13434177615046228
2021-03-31,0.18879429006307474,0.416741769548328,4357.256455371347,140.1117258097314,-0.020019719298174476,-0.00628294883319086,0.011629722191313419
2021-04-01,0.13647754136277335,0.47530034292985296,4364.637977787783,139.81590810527075,-0.0021112986993134797,-0.052316748700301396,0.05855857338152498
2021-04-02,0.07966721015873982,0.46407957109718684,4330.804491323076,139.55863687234248,-0.0018400712509378803,-0.05681033120403353,-0.011220771832666121
2021-04-05,0.12329350127844972,0.5339826279605717,4342.4253883225865,141.2816651735578,0.012346267775540154,0.043626291119709906,0.06990305686338488
2021-04-06,0.19410550270699084,0.47730508131613086,4341.53604043733,140.80599262175556,-0.0033668385152304525,0.07081200142854112,-0.05667754664444086
2021-04-07,0.19350499662797416,0.5772818727200102,4301.138237048853,139.12636140420514,-0.011928691288462301,-0.0006005060790166827,0.09997679140387933
2021-04-08,0.24668164152257538,0.7463167122056656,4330.159662174623,137.9760373255558,-0.00826819638664511,0.05317664489460122,0.16903483948565545
2021-04-09,0.2677634427749571,0.6957547302461111,4311.83328830465,136.73975249609782,-0.00896014158270797,0.021081801252381738,-0.050561981959554525
2021-04-12,0.2385074550447009,0.639538401149986,4291.658490334022,137.30757115341044,0.004152549985994902,-0.029255987730256228,-0.05621632909612517
2021-04-13,0.2595772353201216,0.7387109068570582,4296.6362781877215,138.36149023822625,0.007675607950550001,0.021069780275420724,0.09917250570707226
2021-04-14,0.33947906364342006,0.8471112455709014,4325.264090291424,140.2187458516516,0.01342321198064278,0.07990182832329845,0.10840033871384325
2021-04-15,0.3406877616879225,0.7824933866239059,4299.929886788001,139.30784892237128,-0.006496256429536329,0.0012086980445024098,-0.06461785894699557
2021-04-16,0.4219199444786228,0.7326526363596996,4301.461817663099,139.37800090906688,0.0005035752632625012,0.08123218279070032,-0.04984075026420631
2021-04-19,0.2939326892741356,0.6903674700320087,4312.335762558691,138.81033044843815,-0.004072884220796769,-0.12798725520448723,-0.04228516632769086
2021-04-20,0.33802781449289676,0.5669561446500065,4329.719832302785,140.53006674674464,0.01238910888512934,0.04409512521876119,-0.12341132538200217
2021-04-21,0.3453801679048053,0.4834930699777366,4334.196720839323,141.33589424326686,0.005734199913065119,0.007352353411908541,-0.08346307467226993
2021-04-22,0.33342980038151193,0.39640896150574106,4325.104127210494,141.71811683287655,0.002704356113188089,-0.01195036752329337,-0.08708410847199555
2021-04-23,0.34101783920828704,0.3324925557940253,4304.47025946607,140.11774734911492,-0.011292624538956408,0.007588038826775112,-0.06391640571171575
2021-04-26,0.2446393934782424,0.3257643724988726,4306.734323390461,136.97617187616098,-0.022420967596106567,-0.09637844573004464,-0.006728183295152734
2021-04-27,0.2366557990863668,0.3404916652982315,4279.959871319935,137.6000235750064,0.0045544541820707884,-0.007983594391875598,0.014727292799358915
2021-04-28,0.2575114276619541,0.46079759402972514,4206.879271765343,134.0623319222721,-0.025709964001611296,0.020855628575587315,0.12030592873149365
2021-04-29,0.33440612989902996,0.3752416548847406,4217.804529077068,133.18595981547716,-0.006537049551719409,0.07689470223707584,-0.08555593914498455
2021-04-30,0.3114926189853476,0.4511187401473946,4240.413292370322,135.08288071245616,0.01424264914715545,-0.022913510913682378,0.07587708526265402
2021-05-03,0.2740679388406882,0.4260323465505521,4181.4124644226895,132.2394207130185,-0.02104974356810163,-0.037424680144659384,-0.025086393596842504
2021-05-04,0.2519800866614614,0.4142428980833484,4156.222761810917,132.87335979857835,0.00479387373403295,-0.02208785217922682,-0.0117894484672037
2021-05-05,0.3007501925465651,0.4631212857075214,4171.668163057527,134.39141127170126,0.011424799338438651,0.04877010588510372,0.048878387624173014
2021-05-06,0.3201877480295493,0.3668715147870288,4223.168124641393,137.4076673840446,0.02244381604301582,0.019437555482984203,-0.09624977092049264
2021-05-07,0.29669973784119735,0.39430656451919044,4223.7230402165615,135.38039991791382,-0.014753670626433957,-0.02348801018835195,0.027435049732161654
2021-05-10,0.32536310949686514,0.4045202857002303,4205.524929127918,136.49836444553898,0.008257949661125474,0.02866337165566779,0.010213721181039859
2021-05-11,0.33321698696426716,0.4407077383777639,4200.958141271984,136.71237162899868,0.0015678369797982317,0.007853877467402015,0.036187452677533594
2021-05-12,0.38464923649091165,0.46131859730548097,4235.308600521602,137.4999021119656,0.005760491706661819,0.05143224952664449,0.02061085892771708
2021-05-13,0.352546581797044,0.6528478678004729,4219.1194135319965,137.08428367557363,-0.003022681689282547,-0.03210265469386764,0.1915292704949919
2021-05-14,0.3391634744671556,0.5877128713603683,4199.212887349824,133.6437863425977,-0.02509767889306902,-0.0133831073298884,-0.06513499644010456
2021-05-17,0.3225580668105477,0.533301148755481,4187.214789482701,133.79854504919822,0.0011579940290211699,-0.016605407656607896,-0.05441172260488736
2021-05-18,0.2523823194039418,0.47080855932068055,4163.498961168876,131.34510716542087,-0.01833680540304239,-0.07017574740660593,-0.062492589434800405
2021-05-19,0.2701883332571706,0.41734247961500226,4166.608207297516,129.4338058897572,-0.014551750856288126,0.01780601385322883,-0.05346607970567829
2021-05-20,0.2862410968661651,0.36045194720678314,4207.270771814572,128.66606419645225,-0.005931539198954283,0.01605276360899449,-0.05689053240821912
2021-05-21,0.28949676969828814,0.452380286707505,4215.329184934456,130.6308260398051,0.0152702412685366,0.0032556728321230244,0.09192833950072188
2021-05-24,0.2807674130295308,0.5582980472311846,4209.004371986372,129.4517278122274,-0.00902618672271438,-0.008729356668757349,0.10591776052367957
2021-05-25,0.21299887592701006,0.4970998810225386,4201.823904176268,131.48730925621808,0.01572463711680494,-0.06776853710252073,-0.06119816620864599
2021-05-26,0.1949666097887421,0.41691543796867947,4162.828651993288,129.21927702775747,-0.01724905803678045,-0.018032266138267944,-0.08018444305385913
2021-05-27,0.18083088396240365,0.4440048775493094,4184.934160282837,127.4816584076052,-0.013447054186652152,-0.014135725826338458,0.027089439580629926
2021-05-28,0.1437170205013227,0.38631408043967225,4183.076766846841,125.73897574173303,-0.013670065856063562,-0.03711386346108095,-0.05769079710963715
2021-05-31,0.13865273491802224,0.4258038653116389,4178.579075543104,127.43045801444013,0.013452330613710428,-0.005064285583300465,0.03948978487196664
2021-06-01,0.16185527775874917,0.43016002053986285,4258.416024627339,130.1182715717589,0.021092395014496335,0.023202542840726925,0.004356155228223968
2021-06-02,0.2591645728192757,0.30120569619265786,4265.901477062605,129.57030722507542,-0.004211279016116287,0.09730929506052652,-0.128954324347205
2021-06-03,0.2708934634608676,0.4236420618261323,4247.0660995148955,129.1238192276671,-0.0034459129330668414,0.011728890641591938,0.12243636563347443
2021-06-04,0.2867709829970058,0.5611530771264633,4236.355702086478,129.4857386634489,0.0028028867016678394,0.015877519536138196,0.13751101530033105
2021-06-07,0.28604868720869747,0.499750284341413,4265.12812404942,132.21716422230602,0.021094412304017984,-0.000722295788308347,-0.06140279278505034
2021-06-08,0.1931101264437454,0.4549353524411392,4268.086642627426,134.49996845361147,0.01726556642424426,-0.09293856076495208,-0.0448149319002738
2021-06-09,0.19478443267128456,0.4660977923094881,4232.152772504574,132.60145711040397,-0.014115329282491929,0.0016743062275391685,0.011162439868348917
2021-06-10,0.20079594316833588,0.48091575229709826,4255.151277680563,131.47709027271173,-0.008479294739243248,0.0060115104970513145,0.014817959987610152
2021-06-11,0.3269580487926002,0.5266711974532223,4238.35386813501,130.23407814336852,-0.00945421081927611,0.12616210562426433,0.045755445156124064
2021-06-14,0.32034000055354406,0.6782026566940448,4285.145841249419,132.34986011827868,0.016245993407201675,-0.006618048239056151,0.15153145924082245
2021-06-15,0.3384173676702247,0.6487565404884489,4312.177304056695,131.906085503184,-0.003353041814310176,0.01807736711668062,-0.029446116205595896
2021-06-16,0.3396817791849625,0.5709843966667156,4301.062131207926,130.06235393899743,-0.013977608062230362,0.0012644115147378288,-0.07777214382173325
2021-06-17,0.28424787730398593,0.44773571505423065,4333.223511713614,131.74509210049388,0.01293793407956989,-0.05543390188097658,-0.12324868161248498
2021-06-18,0.344389018029737,0.3846107104927749,4334.9333490664985,131.73449558844584,-8.043193016982197e-05,0.06014114072575105,-0.06312500456145576
2021-06-21,0.3849856696640757,0.3819774258255797,4356.251530265579,132.56109814764292,0.006274761637069526,0.04059665163433873,-0.0026332846671952015
2021-06-22,0.4275372670162281,0.5275922477605819,4368.293002009092,131.86306273544443,-0.005265763651271516,0.04255159735215236,0.1456148219350022
2021-06-23,0.38506789427649113,0.47976974793090416,4347.2219723824255,130.7541912973494,-0.008409264998794685,-0.042469372739736944,-0.047822499829677734
2021-06-24,0.4582076098232961,0.4967024878471737,4331.096248432093,128.7858130558046,-0.015054035530444265,0.07313971554680498,0.016932739916269535
2021-06-25,0.39111505668368207,0.4906372217589964,4356.931975547177,131.04298585555432,0.017526564038320425,-0.06709255313961404,-0.006065266088177312
2021-06-28,0.4234579113736956,0.5826856146675046,4348.520693764307,132.29227757013507,0.009533449702968655,0.03234285469001352,0.09204839290850819
2021-06-29,0.5359806926641946,0.7827384872472454,4338.269437521934,129.1487548433396,-0.02376195182767893,0.11252278129049897,0.2000528725797408
2021-06-30,0.48945387640766014,0.7270711779258384,4314.486428145867,126.90487436704936,-0.017374387225119636,-0.04652681625653443,-0.055667309321406955
2021-07-01,0.46413898992752156,0.6760840740644564,4325.152150246818,125.03654210388073,-0.014722304974392197,-0.025314886480138576,-0.050987103861382055
2021-07-02,0.4721215581819036,0.7504386310152673,4376.701709894817,125.84981194360597,0.006504257283839188,0.007982568254382039,0.07435455695081095
2021-07-05,0.44994777547609366,0.7914678616861094,4350.040611449289,124.804703542014,-0.008304409720217065,-0.02217378270580994,0.041029230670842076
2021-07-06,0.375414603922787,0.9204820511456426,4350.671217308621,122.65194656558843,-0.01724900516830974,-0.07453317155330663,0.12901418945953325
2021-07-07,0.38184275266308837,0.9429575375400049,4385.990350931817,122.46399606224787,-0.001532389078228391,0.006428148740301343,0.022475486394362254
2021-07-08,0.33172756697678313,0.8867088216016952,4384.0975326571925,120.8946393202162,-0.01281484185142856,-0.05011518568630524,-0.05624871593830971
2021-07-09,0.3584071885085422,0.9101876345678881,4395.403744459727,121.5796726107146,0.005666366137905721,0.026679621531759068,0.02347881296619292
2021-07-12,0.31543597679685204,0.9721200964148241,4368.8773169945,120.80320362162398,-0.006386503371964114,-0.04297121171169016,0.061932461846936016
2021-07-13,0.39593269704772904,1.011830237939094,4379.530741977728,120.07408889345652,-0.006035557885129994,0.08049672025087701,0.03971014152426988
2021-07-14,0.3597700324309172,1.0230694511798097,4374.905445877687,120.18714548310459,0.0009415569228128362,-0.036162664616811835,0.01123921324071575
2021-07-15,0.3466669566206334,1.077965314091779,4399.561730298876,120.17995255337223,-5.9847745808805364e-05,-0.013103075810283804,0.05489586291196935
2021-07-16,0.3903428174891169,1.1405659489803133,4429.210140581856,120.74433338507272,0.004696131257414526,0.04367586086848352,0.06260063488853418
2021-07-19,0.3317996016674192,1.2147441826342351,4493.988977088152,125.37362816204049,0.03833964416536406,-0.05854321582169775,0.07417823365392184
2021-07-20,0.34617259839762565,1.2275552523507591,4508.491902486248,127.86984412851992,0.019910215593770264,0.014372996730206478,0.012811069716524015
2021-07-21,0.41452973611174704,1.1775996576946552,4516.637102487958,126.19768926110801,-0.013077007161526266,0.06835713771412139,-0.049955594656103885
2021-07-22,0.33715557438368565,1.1515167688603274,4521.601650801192,127.60874302110805,0.011181296331666646,-0.07737416172806139,-0.026082888834327855
2021-07-23,0.34938726731030084,1.2119416586112448,4512.762495681708,128.5264872524317,0.007191860131181116,0.01223169292661519,0.06042488975091742
2021-07-26,0.36538140702272204,1.1084915936107824,4521.29352148898,127.09565548861676,-0.011132582819327608,0.015994139712421196,-0.10345006500046239
2021-07-27,0.40747255061158755,1.1064396013856508,4513.905839316746,128.07461655218637,0.007702553323368999,0.04209114358886551,-0.002051992225131638
2021-07-28,0.34862501506768345,1.0408708400151534,4518.227226132606,130.52864907880766,0.019160959389805,-0.058847535543904095,-0.06556876137049739
2021-07-29,0.28560218441346963,1.009183336347863,4551.2634265391625,129.99010510886302,-0.004125867951176643,-0.06302283065421382,-0.03168750366729034
2021-07-30,0.31469926269431453,1.0802077020420373,4526.0710725617,127.75041852428352,-0.017229669771432476,0.0290970782808449,0.07102436569417425
2021-08-02,0.33254849635597383,1.0618509632277568,4554.592935572404,130.24296182139489,0.019511038209534926,0.017849233661659303,-0.01835673881428046
2021-08-03,0.3480731388732677,1.0334458849842967,4587.552595081008,131.78122055191767,0.01181068603639579,0.015524642517293852,-0.02840507824346017
2021-08-04,0.36839554934811647,0.894730128602275,4584.683981856042,132.50955103634433,0.005526815439835131,0.020322410474848784,-0.13871575638202172
2021-08-05,0.33739431326919195,0.9293503021944639,4531.675100282893,131.18191780040306,-0.010019151265384219,-0.03100123607892452,0.03462017359218894
2021-08-06,0.3520069981272421,0.955008588002725,4516.485031314742,131.2402992166804,0.0004450416433625648,0.014612684858050173,0.025658285808261128
2021-08-09,0.3696606217921762,1.1017283073876871,4548.852412220144,130.37923103309663,-0.006561004422598327,0.01765362366493406,0.1467197193849621
2021-08-10,0.3369430508908578,1.0426907120490896,4548.366403517062,131.9334916123178,0.011921074905148155,-0.03271757090131838,-0.05903759533859754
2021-08-11,0.43323177644809563,1.03279708616016,4523.341763542188,132.816815344591,0.006695219852657308,0.09628872555723783,-0.009893625888929503
2021-08-12,0.459923422493685,1.026968465992029,4510.733951504731,132.02849232644235,-0.005935415753670625,0.02669164604558938,-0.005828620168131016
2021-08-13,0.40335824763355255,1.1251022685469756,4531.7756374059545,132.70234121242913,0.005103814139759244,-0.05656517486013246,0.09813380255494653
2021-08-16,0.43918592806524404,1.0866123906343415,4545.464559405599,130.8866972401308,-0.013682079424596427,0.03582768043169149,-0.03848987791263414
2021-08-17,0.39345184455387794,1.0777418881223477,4539.562279444422,131.45413192186734,0.004335312095892441,-0.0457340835113661,-0.008870502511993728
2021-08-18,0.4358060747410005,1.0974864972975102,4530.377913460316,131.99307114029548,0.0040998271453991375,0.04235423018712259,0.01974460917516252
2021-08-19,0.49673585369137074,1.0853814481877426,4520.571268435615,131.55692336504146,-0.003304323260956976,0.06092977895037022,-0.012105049109767618
2021-08-20,0.4587017377737852,1.0214661720550722,4497.603398753952,132.4413647946753,0.0067228801572056796,-0.03803411591758554,-0.06391527613267045
2021-08-23,0.5098705442360013,1.0139715682350785,4537.980603247428,133.36703871037727,0.006989311210565008,0.05116880646221611,-0.007494603819993673
2021-08-24,0.5335095905828262,1.0782413192295088,4529.90154540457,133.92902438399705,0.0042138273373542035,0.0236390463468249,0.06426975099443033
2021-08-25,0.5776125985825508,0.973591802847511,4560.377550777,133.48077565825338,-0.0033469124994031096,0.04410300799972455,-0.10464951638199782
2021-08-26,0.6754522477152481,0.9708130967983093,4598.363569708779,134.77965361502066,0.009730824160722351,0.09783964913269738,-0.002778706049201718
2021-08-27,0.6661828419151046,0.9010950701334313,4623.393616700451,135.3984896055686,0.004591464467742057,-0.00926940580014357,-0.06971802666487803
2021-08-30,0.6314960336972301,0.9845668438077896,4612.619122442237,135.35780747868293,-0.00030046219130064333,-0.03468680821787451,0.08347177367435832
2021-08-31,0.5900203122159539,0.844957297503455,4622.845360050989,135.16362514501458,-0.0014345853947060894,-0.041475721481276207,-0.13960954630433453
2021-09-01,0.5522297979676819,0.7870708122426182,4622.329645545245,134.94832198184224,-0.0015929075810251492,-0.037790514248271956,-0.05788648526083684
2021-09-02,0.5513747124969767,0.8066414377592259,4599.757997782609,135.3966211004127,0.0033220058759291238,-0.0008550854707052302,0.01957062551660771
2021-09-03,0.5714323112378089,0.9212989494045094,4607.823604990833,135.0263738971568,-0.0027345379836423156,0.02005759874083224,0.11465751164528348
2021-09-06,0.5882668512043099,0.9010524840996614,4578.374265812517,131.58093800973802,-0.025516762303362972,0.016834539966500972,-0.02024646530484797
2021-09-07,0.632626013656111,0.8445573307942458,4608.089010770746,135.23010400874458,0.02773324201972538,0.04435916245180116,-0.05649515330541566
2021-09-08,0.6362761082500064,0.9856772413350021,4596.430098307341,136.89171078031174,0.01228725499952077,0.0036500945938953144,0.14111991054075634
2021-09-09,0.7119528121078722,0.8575185299864818,4601.492627696749,135.1342445344442,-0.012838368633495856,0.07567670385786585,-0.1281587113485203
2021-09-10,0.7017199704459745,0.6746031182775525,4608.704468464586,136.4229585531509,0.009536546588516215,-0.010232841661897751,-0.18291541170892933
2021-09-13,0.8407284287754554,0.7172799132542247,4602.129298957831,135.4349372919646,-0.007242338618549837,0.13900845832948094,0.042676794976672205
2021-09-14,0.8750117961637057,0.6842135100369424,4616.815750502411,136.34881290256382,0.006747709482296527,0.03428336738825033,-0.03306640321728227
2021-09-15,0.8351539183428915,0.6093072030402531,4605.0424985426025,136.37290855226172,0.00017672064160256795,-0.03985787782081418,-0.07490630699668932
2021-09-16,0.7846092934398359,0.6738643128921826,4626.86308812403,136.7967261170293,0.003107784157915461,-0.05054462490305567,0.06455710985192953
2021-09-17,0.8117329142019951,0.6995724570528201,4593.209043149171,134.4270686967157,-0.017322471725575883,0.02712362076215924,0.02570814416063749
2021-09-20,0.8035597749357025,0.6591255958986116,4596.425294579821,133.5042111548512,-0.006865116905484303,-0.008173139266292595,-0.04044686115420848
2021-09-21,0.8422597996403072,0.5649422831733164,4644.944651192877,133.8210300914379,0.0023731006973197744,0.03870002470460465,-0.09418331272529523
2021-09-22,0.8689216808689845,0.6484179423320331,4619.903300743175,131.7075660812164,-0.015793212836408443,0.026661881228677298,0.08347565915871669
2021-09-23,0.8682802352361408,0.7103278397494108,4602.959234687853,131.02713412390696,-0.005166232871465226,-0.0006414456328436291,0.061909897417377735
2021-09-24,0.8289405493327205,0.7077313425783092,4615.869700926633,130.3945029709225,-0.004828245364705941,-0.039339685903420296,-0.0025964971711016638
2021-09-27,0.7561981880984273,0.8576433103105277,4620.372483380244,131.57022092756375,0.009016622095667781,-0.07274236123429323,0.1499119677322185
2021-09-28,0.7368724404950763,0.7666018398627401,4629.2292171953895,134.1037365196515,0.019255995575796714,-0.01932574760335104,-0.09104147044778754
2021-09-29,0.7826923802112499,0.6452839005044438,4641.512898466986,133.66067052434178,-0.0033039049232218565,0.0458199397161736,-0.12131793935829627
2021-09-30,0.7963970674177601,0.5967313474250435,4657.424247707805,134.56961220741718,0.006800367524041784,0.013704687206510191,-0.04855255307940032
2021-10-01,0.7371101284821606,0.599401511264174,4685.242838225939,136.28367393438197,0.01273736097509759,-0.05928693893559944,0.002670163839130435
2021-10-04,0.7487691747747197,0.625590212067964,4695.495883061715,137.34956426380353,0.007821115315212124,0.011659046292559094,0.026188700803789988
2021-10-05,0.7710350437611616,0.6128363448656514,4689.483005934663,137.2524354825822,-0.0007071648296952393,0.022265868986441895,-0.01275386720231253
2021-10-06,0.729842171951105,0.6462660388056405,4706.343587915209,138.95863251709778,0.012431087495945459,-0.0411928718100566,0.03342969393998907
2021-10-07,0.7405284272483814,0.5503846923503283,4753.910027956579,141.367331466039,0.017333928128897114,0.010686255297276404,-0.09588134645531221
2021-10-08,0.7464388631706814,0.674708298363105,4750.557294145271,139.39119727665198,-0.013978718908347898,0.005910435922300006,0.1243236060127767
